AÑO,MES,NOMBRE_MES_CORTO,DES_PRODUCTO,Cantidad Importación,Cantidad Cotización,Cantidad Ventas
2021,10,OCT,ESTABILIZADOR POSTERIOR MAXISTAB 5 EXHA/S-P SERIE 61858 / 2021,,,1
2021,10,OCT,FARO LED DE ADVERTENCIA - SEMAFORO NEGRO,,,1
2021,10,OCT,FILTRO DE AIRE,,,2
2021,10,OCT,FILTRO DE PRESION,,,2
2021,10,OCT,FILTRO DE RETORNO,,,1
2021,10,OCT,"GANCHO DE CARGA DE 31,5 TN - SERIE F-YK",,,1
2021,10,OCT,GATOS DE APOYO DELANTERO,,,2
2021,10,OCT,GUIA DE BRONCE,,,4
2021,10,OCT,HOROMETRO 9394458,,,1
2021,10,OCT,LENGÜETA DE GANCHO (D6),,,1
2021,10,OCT,LLAVE ANTIVUELCO,,,2
2021,10,OCT,LLAVE ENCENDIDO GENERAL,,,2
2021,10,OCT,LLAVE SELECTORA GRUA - ESTABILIZADOR,,,1
2021,10,OCT,MANOMETRO 8919354,,,1
2021,10,OCT,MANUAL DATA MONITOR UNIT (DMU) 3000 PLUS,,,1
2021,10,OCT,MANUAL DE CONTROL REMOTO SCANRECO RC400,,,1
2021,10,OCT,MANUAL DE OPERADOR ,,,1
2021,10,OCT,MANUAL DE PIEZAS Y PARTES 855,,,1
2021,10,OCT,NIVEL DE BURBUJA 8625912,,,2
2021,10,OCT,PARADA DE EMERGENCIA + DMU 3000,,,2
2021,10,OCT,PIN DE GANCHO DE CARGA,,,1
2021,10,OCT,PIN MANUAL,,,1
2021,10,OCT,PORTA CONOS  ,,,1
2021,10,OCT,PORTA EXTINTOR,,,1
2021,10,OCT,PORTA POSTES DELANTERO,,,1
2021,10,OCT,PORTA POSTES POSTERIOR,,,1
2021,10,OCT,PORTA TACOS,,,2
2021,10,OCT,RECEPTOR SCANRECO RC400 - TMF CRH - TV046 - SERIE 1069847,,,1
2021,10,OCT,SEGURO DE PIN DE ESTABILIZADOR,,,2
2021,10,OCT,SEGURO DE PIN DE GANCHO DE CARGA,,,2
2021,10,OCT,TACOS METALICOS  ,,,4
2021,10,OCT,TANQUE DE ACEITE,,,1
2021,10,OCT,TRANSDUCTOR DE PRESION,,,1
2021,10,OCT,VISOR DE ACEITE 1K90020,,,1
2021,12,OCT,TERMOSTATO,,,1
